content,score,sentiment_polarity,sentiment_subjective,sentiment_rating
apasih login gabisa bener screenshot email pw duit gede,2,0.0,0.0,Negative
transfer biaya admin fitur tarik era digital bayar mobile banking,5,0.0,0.0,Positive
aplication,5,0.7,0.6000000000000001,Positive
mantap,5,0.0,0.0,Positive
lumayan bagus fiturnya lengkap,5,0.0,0.0,Positive
buruk,1,0.0,0.0,Negative
enak,5,0.0,0.0,Positive
gampang transaksi,5,0.0,0.0,Positive
job,5,0.7,0.6000000000000001,Positive
lancar cepat,5,0.0,0.0,Positive
bagus tampil mudah,5,0.0,0.0,Positive
tahan prestasi produk mudah transaksi fiturnya menang kantong ribet tau tau payment 2023,5,0.0,0.0,Positive
bagus cepat,5,0.0,0.0,Positive
muas transaksi,5,0.0,0.0,Positive
digital bagus percaya,5,0.0,0.0,Positive
jelekkk bangeett masuk,1,0.0,0.0,Negative
pokok mudah bagus tampil bnyk gratis,5,0.0,0.0,Positive
mudah pakai gratis,5,0.0,0.0,Positive
simpel mudah,4,0.0,0.0,Positive
bagus simple bikin ribet promo hadiah tarik,5,0.0,0.0,Positive
siip,5,0.0,0.0,Positive
bgus bonus admin,5,0.0,0.0,Positive
lumayan,5,0.7,0.6000000000000001,Positive
apliksi keluar2 trs transfer susah,5,0.0,0.0,Positive
kantong utama keren millenial gen,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
senang mengunakan mudah transaksi,5,0.0,0.0,Positive
banget recommend,5,0.85,0.45000000000000007,Positive
ribet daftar,1,0.0,0.0,Negative
kecewa gx live chat yh gx sopan muter2,1,0.13636363636363635,0.5,Negative
coba login nik ama gmail bener gabisa ain kontak trus,1,0.0,0.0,Negative
loadingnya banget jaring kenceng trus ngirim uang banget jarang sukses rugi laporin,1,0.0,0.0,Negative
mantap pokok sesuai nama,5,0.0,0.0,Positive
sampah,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
mudah gampang,5,0.0,0.0,Positive
keren,5,0.0,0.0,Positive
kado nii,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
bantu,5,0.0,0.0,Positive
mantab,5,0.0,0.0,Positive
tabung,5,0.0,0.0,Positive
bagus fitur lengkap gratis biaya admin dll,5,0.0,0.0,Positive
mantap,4,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
mudah praktis multi fungsi keren,5,0.0,0.0,Positive
bagus layan,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
terima kasih,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
cepat prose transaksi,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
puas,5,0.0,0.0,Positive
kecewa saldo potong saldo kirim email kerja tuntas uang,2,0.0,0.0,Negative
salah gagal coba gagal tau tau cek hasil sistem,1,0.0,0.0,Negative
lumayan,3,0.0,0.0,Neutral
hati hati qris kalo kena double payment peduli repon muas sistem,2,0.0,0.0,Negative
mantab percaya,5,0.0,0.0,Positive
mudah mantab vitur mudah,5,0.0,0.0,Positive
buruk online,1,0.0,0.0,Negative
bagus skli,5,0.0,0.0,Positive
kalo daftar syariah daftar akun beda,1,0.0,0.0,Negative
bantu,5,0.0,0.0,Positive
bintang bicara,5,0.0,0.0,Positive
ikan ganggu jaring mulu sinyal bagus,1,0.0,0.0,Negative
bayarin,5,0.0,0.0,Positive
buka ken narik uang,1,0.0,0.0,Negative
mantap pokok,5,0.0,0.0,Positive
coba,4,0.0,0.0,Positive
mantap kasih casback rp 50000,5,0.0,0.0,Positive
blokir akun kali,1,0.0,0.0,Negative
bagus update saldo telat,4,0.0,0.0,Positive
kartu debit knpa skrng bayar,1,0.0,0.0,Negative
rekomen,5,0.0,0.0,Positive
apps,5,0.7,0.6000000000000001,Positive
stress,1,0.0,0.0,Negative
bagussss,5,0.0,0.0,Positive
layan muas nyaman,5,0.0,0.0,Positive
bonus cashbacknya bikin tagih,5,0.0,0.0,Positive
susah masuk muncul tulis ganggu periksa jaring,1,0.0,0.0,Negative
oky,5,0.0,0.0,Positive
mantabb,5,0.0,0.0,Positive
bantu,5,0.0,0.0,Positive
mudah,5,0.0,0.0,Positive
banget,5,0.5,0.5,Positive
bagus banget,5,0.0,0.0,Positive
bangga,5,0.5,0.5,Positive
mantul banget,5,0.0,0.0,Positive
nomer hp mati tahap ulang ehh enak banget ribet,1,0.0,0.0,Negative
mantap sukses,5,0.0,0.0,Positive
alih digital belah fitur lengkap,5,0.0,0.0,Positive
mantep aih,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
banget admin delay cepat proses,5,0.5,0.5,Positive
kali pakai maaf banget kali kali pending transaksi syukur uang langsung kosongin saldo pindah,1,0.0,0.0,Negative
mantap cepat,5,0.0,0.0,Positive
terima kasih bantu selesai,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
layan transfer topup wallet qris lancar2 mobile banking satu2nya hp level silver kartu biaya 40rb,5,0.0,0.0,Positive
woi tolong perhati saham turun becus karyawan bentar bangkrut alto,1,0.0,0.0,Negative
sampe skrg uang bom komplen tunggu kerja nyata bom sampe skrg,1,0.0,0.0,Negative
mantap bagus,5,0.0,0.0,Positive
muncul bayar palu qris old bayar makan qris fiturnya sempet keder dmn letak qris blum trus bebas biaya admin gopay customer gopay driver driver gojek sulit isi saldo tolong update transaksi isi saldo gopay driver cepat,5,0.3666666666666667,0.39999999999999997,Positive
use free of charge transfer other,5,0.23611111111111113,0.6694444444444444,Positive
bagus cepat aju pinjam,4,0.0,0.0,Positive
mantap bagus lancar,5,0.0,0.0,Positive
enk ringkas cepat grtis,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
mantap kendala transfer masuk2 langsung tanggap sampe 1x24 jam dana,5,0.0,0.0,Positive
minggu akun eehhh duit nasabah tahan alias total transaksi maling gimana,1,0.0,0.75,Negative
mantap,5,0.0,0.0,Positive
banking keren user versi syariah campur konvensional minn,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
bagus,3,0.0,0.0,Neutral
mohon maaf nilai jujur kecewa login perangkat susah ampun coba berkali2 hasil ttp nol tolong mudah login kalo bintang sesuai kerja,3,0.0,0.0,Neutral
mohon maaf masuk hp email hilang hp hilang akses hp email hp,5,0.0,0.0,Positive
keren,5,0.0,0.0,Positive
smoga slalu sukses,5,0.0,0.0,Positive
trnsaksi slalu pke,5,0.0,0.0,Positive
bintang,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
transaksi pending saldo potong isi bom masuk lapor 1x24 jam beres,1,0.0,0.0,Negative
suka transfer uang cepat percaya,5,0.0,0.0,Positive
diupdate forceclose,1,0.0,0.0,Negative
star kartu atm pakai logo mastercard,4,0.0,0.0,Positive
bantu,5,0.0,0.0,Positive
bantu login email,5,0.0,0.0,Positive
mantapppppp,5,0.0,0.0,Positive
mudah isi ulang saldo kartu debit visa mohon maaf contoh dana isi token listrik bayar debit visa luarbiasa,1,0.0,0.0,Negative
bonus,5,0.0,0.0,Positive
donwload,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
akun kena kunci coba lapor via gmail telpon ubah akun kunci uang sangkut,1,0.0,0.0,Negative
bikin masuk masuk jaring jelek tau jelek,1,0.0,0.0,Negative
lancar kendala,4,0.0,0.0,Positive
error busuk,1,0.0,0.0,Negative
sumpah transfer uang sabtu sampe senin masuk masuk ngadu responnya konfirmasi nyesel banget transaksi,1,0.0,0.0,Negative
mantab sangat2,5,0.0,0.0,Positive
mantap pakai tingkat layan promonya,5,0.0,0.0,Positive
bantu,5,0.0,0.0,Positive
bantu abang,5,0.0,0.0,Positive
oh,5,0.6,1.0,Positive
lumayan bantu sayang kendala klau kirim pending,4,0.0,0.0,Positive
prose aktivasi cepat iseng daftar malam telpon video langsung aktif terima kasih,5,0.0,0.0,Positive
cap download tinggal instal download,1,0.0,0.0,Negative
lupa password tinggal kirim kode verif ngapain pke nik posisi lgi rumah sen gojek gara susah masuk,1,0.0,0.0,Negative
pending transaksi kendala,2,0.0,0.0,Negative
force close mulu dahh,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
mantep,5,0.0,0.0,Positive
bayar asik ribet,5,0.0,0.0,Positive
keren,5,0.0,0.0,Positive
keren banget,5,0.0,0.0,Positive
mudah mudah kembang trus,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
coba registrasi mudah mudah,5,0.5,0.5,Positive
ribet login ribet ribett,1,0.0,0.0,Negative
atur perangkat tolong informasi sesi aktif hapus riwayat perangkat login,4,0.0,0.0,Positive
closed mohon bantu,3,-0.2,0.15000000000000002,Neutral
masuk akun bisa2 ganti pw hasil ditanyain ktp isi tetep login 100k layang pikir2 lihat review jelek,1,0.0,0.0,Negative
jangn pelayananya bagus topup dana debit masuk saldo chat gitu2 admin bayar tranfer saldo rata2 sllu 1juta level ttp level 3x gratis tranfer mending,1,0.0,0.0,Negative
bantu dunia jasa transaksi transfer uang rekomendasi banget,5,0.0,0.0,Positive
shoppe pay gagal saldo ttp potong shoppe masuk saldo ny lapor tanggapin kesan berbelit2 recomend guy mending pindah ad bug gin tanggung sorry pindah layan buruk recomended,1,-0.02666666666666667,0.68,Negative
goodd,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
mantaapp cashback,5,0.0,0.0,Positive
update level naro 23 jt terang tgl 10 rata2 20 jt tanggal konyol level naik2 platinum,1,0.0,0.0,Negative
keren,5,0.0,0.0,Positive
bagus banget kk,5,0.0,0.0,Positive
bantu,5,0.0,0.0,Positive
hapus data,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
kemarin rek mandiri gagal notifikasi email saldo,3,0.0,0.0,Neutral
unik,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
simple,5,0.0,0.35714285714285715,Positive
bagus,5,0.0,0.0,Positive
gu,5,0.0,0.0,Positive
saldo coba,1,0.0,0.0,Negative
bagus nabung transaksi,5,0.0,0.0,Positive
ijin bos egk,5,0.0,0.0,Positive
keren abisss,5,0.0,0.0,Positive
markotop,5,0.5,0.75,Positive
pakai bagus bayar promo bug kendala pakai sukses,5,0.0,0.0,Positive
alhamdulilah syariah allah lancar,5,0.0,0.0,Positive
dapet bonus gatau,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
lumayan,5,0.0,0.0,Positive
kalo pinjam uang gimana,2,0.0,0.0,Negative
mudah dlm transaksi bayar,4,0.0,0.0,Positive
mudah praktis nabung transaksi lai,5,0.0,0.0,Positive
mudah manajemen uang,5,0.0,0.0,Positive
andal terima kirim uang gratis transaksi jaya,5,0.0,0.0,Positive
cinta,5,0.0,0.0,Positive
lokal pret nilep nilep,1,0.0,0.0,Negative
transaksi pending lapor susah,1,0.0,0.0,Negative
gampang banget pakai transfer gratis dapet saldo 3k allaah kali nemu hihihi,5,0.0,0.0,Positive
transaksi pending siang,1,0.0,0.0,Negative
2023 bagus transaksi cepat kendala kendala transfer uang status pending jam hubung email solusi mohon bantu,3,0.0,0.0,Neutral
lupa akun,5,0.0,0.0,Positive
sukses,5,0.0,0.0,Positive
manfaat,5,0.0,0.0,Positive
transaksi pending gitu proses male kalo kayak gin,2,0.0,0.0,Negative
stelah download ngisi data pribadi langsung bukak,1,0.0,0.0,Negative
resi saldo terima saldo,1,0.0,0.0,Negative
tolong bantu masuk hp reset ulang paswd lupa,5,0.0,0.0,Positive
mantap metode kirim negara,5,0.0,0.0,Positive
transaksi mudah bantu bayar,5,0.0,0.0,Positive
suka mudah transaksi,5,0.0,0.0,Positive
tolol login blokir,1,0.0,0.0,Negative
senang mengunakan,5,0.0,0.0,Positive
terima kasih,5,0.0,0.0,Positive
verivikasi vidio kol suara jaring stabil,2,0.0,0.0,Negative
langgan,5,0.0,0.0,Positive
login akun password username,3,0.0,0.0,Neutral
use,5,0.43333333333333335,0.8333333333333334,Positive
keren,5,0.0,0.0,Positive
transaksi gampang,5,0.0,0.0,Positive
nyaman nabung kayak produk belah mall,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap pokok,5,0.0,0.0,Positive
mantab lahhh nyimpen saldo dapet bunga,5,0.0,0.0,Positive
susah login hapal suguh hilang perangkat prose aman nasabah mata costumer service tingkat kali lempar lempar operator solusi layan telpon dibanyakin operator sibuk,3,0.0,0.0,Neutral
kasih bintang nama ubah ktp nama gimana adminnya kerja engga,1,0.0,0.0,Negative
bagus sistem tahan,5,0.0,0.0,Positive
mudah,5,0.0,0.0,Positive
transfer cepat langsung masuk,5,0.0,0.0,Positive
bantu transaksi,5,0.0,0.0,Positive
login sulit,1,0.0,0.0,Negative
mulu buka,1,0.0,0.0,Negative
siipp,5,0.0,0.0,Positive
bagus,4,0.0,0.0,Positive
mudah cepat,5,0.0,0.0,Positive
terima kasih respon cepat alami tangan cepat selesai respect setia nasabah tingkat fitur aman nasabah nyaman aman sukses terima kasih,5,0.0,0.0,Positive
puas,3,0.0,0.0,Neutral
fitur pinjam,2,0.0,0.0,Negative
cepat,5,0.0,0.0,Positive
suka banget banget layan bagus banget simple sat set layan complain bagus via email via wa jelek gue kasi bintang layan wa beneran,3,0.0,0.35714285714285715,Neutral
transaksi atm scam,1,0.0,0.0,Negative
mantep,5,0.0,0.0,Positive
verifikasi akun sulit hubung custumer sulit,1,0.0,0.0,Negative
mantap gan,5,0.0,0.0,Positive
data menyalahgunakan mohon prose klau today blokir ganggu trus verifikasi jaring jelek,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
simpel manfaat,5,0.0,0.0,Positive
nomor hp hilang lupa pw opsi reset email email dihubungin susah website eror mulu sinyal bagus aneh uang rekening butuh hadeh sistem aneh kocak nyesel banget kalo butuh gin,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
terima kasih mudah transaksi gratis biaya admin tahan,5,0.0,0.0,Positive
kontrol uang mudah berkat kantong cakep abiss pokok ayo pakai,5,0.0,0.0,Positive
poko mantap,5,0.0,0.0,Positive
tolong fitur scan wajah donk gnti sandi biar aman gtu ad,4,0.0,0.0,Positive
atm hebat,5,0.0,0.0,Positive
banking mulus cepat,5,0.0,0.0,Positive
mantapppp,5,0.0,0.0,Positive
mantapp diskon bunga,5,0.0,0.0,Positive
biar bintang bicara prose cepat job,5,0.0,0.0,Positive
banget gangguanya gimana ambil tabung klau,1,0.0,0.0,Negative
sip sip sip sip sip,5,0.0,0.0,Positive
bantu transaksi uang,5,0.0,0.0,Positive
cepat transaksi,5,0.0,0.0,Positive
buka stuck masuk pin terussss tolong,1,0.0,0.0,Negative
login sulit payah,1,0.0,0.0,Negative
kecewa kantong blokir isi lumayan,1,0.0,0.0,Negative
pending tindak,1,0.0,0.0,Negative
uang dlam tdak tarik tipu,1,0.0,0.0,Negative
suka banget kantong uang ngatur uang trus gratis narik atm banget muas,5,1.0,0.3,Positive
mantap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
banget gagal payment pakai payment rumah saldo potong gagal payment respon informatif pdhl twitter lot dih,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
sampah refund dana jam stelah transaksi butuh ente canda dana langsung merchant sangkut butuh,1,0.0,0.0,Negative
kasi bintang lihat aman,5,0.0,0.0,Positive
kasih bintang opsi,3,0.0,0.0,Neutral
transaksi,5,0.0,0.0,Positive
tolong akun lupa gimana,3,0.0,0.0,Neutral
trs,5,0.0,0.0,Positive
puas layan transaksi,5,0.0,0.0,Positive
hapus,2,0.0,0.0,Negative
tiba2 bayar xbox payah,1,0.0,0.0,Negative
mantap jiwa,4,0.0,0.0,Positive
bagus banget,5,0.0,0.0,Positive
bagus nyaman,5,0.0,0.0,Positive
mantul poko sip,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
login,5,0.0,0.0,Positive
bagus keren,5,0.0,0.0,Positive
jossss,5,0.0,0.0,Positive
layan customer service email wa respon,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
sayang masuk hp alas verifikasi perangkat tolong verifikasi scan wajah,1,0.0,0.0,Negative
nabung mudah,5,0.5,0.5,Positive
keren ribet promo casback bener cair keren dahhh,5,0.0,0.0,Positive
suka kritik mohon hasil transaksi beli token listrik dll tolong history transaksi mudah akses tampil sulit ecek info transaksi beli token listrik dll tampil menu bayar tampil utama beli token listrik dll harua telusur menu bayar,5,0.0,0.0,Positive
sarana tingkat,5,0.0,0.0,Positive
maling saran banking sakit sembuh sembuh transfer uang tulis hasil potong saldo rek tuju masuk costumer service hubung balas chat template layan,1,0.0,0.0,Negative
customer br bonus,5,0.0,0.0,Positive
trim alam aju pinjam tgl 27 september 2023 uninstall hapus data penyalahgunaan tanggungjawab,5,0.0,0.0,Positive
this design simple well done you re amazing,5,0.5333333333333333,0.7523809523809524,Positive
password bikin pusing,2,0.0,0.0,Negative
kado saldo bunga bener amanah,5,0.0,0.0,Positive
free admin,5,0.4,0.8,Positive
service,5,0.7,0.6000000000000001,Positive
uang jajan,5,0.0,0.0,Positive
cepat,5,0.0,0.0,Positive
akun buka tiba2 nomer ganti nomer org masukin email bnr nik bnr nomer tiba2 nomer org kecewa,1,0.0,0.0,Negative
bantu,5,0.0,0.0,Positive
habis call masuk ganggu,2,0.0,0.0,Negative
keren aman ketat fitur variasi daftar cepat adminnya respon tahan rajin tabung transaksi,5,0.2,0.6,Positive
nicee bantu mudah transaksi,4,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
banget poko mudah piturnya bantu tunjang ush sy,5,1.0,0.3,Positive
tetep bagus layan banget kartu debit fungsi web kartu kredit,5,0.0,0.0,Positive
kirim uang wallet bayar tagih atur uang kantong gratis biaya admin lho plus ngasi bonus langsung masuk kantong utama user,5,0.5,0.5,Positive
baguss,5,0.0,0.0,Positive
aneh beli hp pindahin login,1,0.0,0.0,Negative
rumit login hp,1,0.0,0.0,Negative
ganggu bantu gimana kantor cabang customer servicenya helpful ngeri euy kalo eror kalo eror gin ngeri anjay,1,0.0,0.0,Negative
hati hati uang sampe korban seprti ngisi ribu tiba2 hilang mohon unistal sblm korban,1,0.0,0.0,Negative
bagus,5,0.0,0.0,Positive
tolong tingkat layan promo rame rame bibit cashback undang semangat ajak teman buka rekening,5,0.0,0.0,Positive
pakai,5,0.0,0.0,Positive
asik bonus hadiah,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mudah simple,5,0.0,0.35714285714285715,Positive
cuan,5,0.0,0.0,Positive
update masuk salah,1,0.0,0.0,Negative
hebat trimakasi,5,0.0,0.0,Positive
susah login ribet fiktur masuk email mudah,3,0.0,0.0,Neutral
ojk mantap bayar qris kirim uang gampang promo tarik,5,0.0,0.0,Positive
joss,5,0.0,0.0,Positive
digital mantap registrasi online banget tanda tangan fisik kantor langsung langsung tranfer bayar dompet digital dll,5,0.0,0.0,Positive
mantapp,5,0.0,0.0,Positive
make mudah nyaman banget,5,0.0,0.0,Positive
bantu,5,0.0,0.0,Positive
kualitas,5,0.0,0.0,Positive
kendala maaf kasih bintang bagus amiin,4,0.0,0.0,Positive
bsa aman bantu,5,0.0,0.0,Positive
mantap pokok,5,0.0,0.0,Positive
mudah biaya amanah jamin dapet bunga bagus,5,0.0,0.0,Positive
dukung friendly kembang tingkat servicenya manfaat mantap,5,0.1875,0.25,Positive
bebas transfer rekening terima kasih,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
keren banget simple fitur dll,5,0.0,0.35714285714285715,Positive
bonus 000 hehehe 3jt gapapa rezeki segitu,5,0.0,0.0,Positive
bagus muas,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
recommended,5,0.0,0.0,Positive
mantap promo pelit kado 3000 kado,5,0.0,0.0,Positive
bagus banget,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
thanks kado rp 000 masuk kantong kali reward kado,5,0.2,0.2,Positive
gue kasih saldo promo kado keren banget,5,0.0,0.0,Positive
poko,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
suka muas,5,0.0,0.0,Positive
layan respon,5,0.2,0.6,Positive
bagus tingkat tarik minat nasabah,5,0.0,0.0,Positive
simpel aman,5,0.0,0.0,Positive
mantap kadang dapet saldo bonus,5,0.0,0.0,Positive
terima kasih,5,0.0,0.0,Positive
hati hati kunci kantong dri stress jatuh tempo close syukur login pakai hp teman pindahin dana bug,1,0.0,0.0,Negative
lot ambil saldo nasabah alas,1,0.0,0.0,Negative
bkn bagus lot,1,0.0,0.0,Negative
transaksi pending,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
banget memanage uang,5,0.5,0.5,Positive
markotop smoga trus,5,0.5,0.5,Positive
tipu bikin akun hati2,1,0.0,0.0,Negative
bagus mudah kait kantong,5,0.0,0.0,Positive
bagus,5,0.0,0.0,Positive
login ribet verifikasi langkah salah bener,1,0.0,0.0,Negative
gue kmrn bca trnyata bca eror alhasil pending smpe skrg gue proses suruh tunggu suruh tunggu trs kpn proses banget kalo jgn buka kyk gin kgk cmn kantor pusat doang duit gue bgini ilang gitu duit embat gmn duit juta nyusahin,1,0.0,0.0,Negative
cocok,5,0.0,0.0,Positive
baguss tabung,5,0.0,0.0,Positive
knp support asa ktp burik terusss sampe 100x serah prose gagal jaring wifi paket data sempet bikin akun niat goodbye,1,0.0,0.0,Negative
masukin pin aga delay,4,0.0,0.0,Positive
layan kendala cocok utama,1,0.0,0.0,Negative
sippp,5,0.5,0.5,Positive
update verifikasi kode wa gopay udh,1,0.0,0.0,Negative
mudah cepat,5,0.5,0.5,Positive
bagus percaya,5,0.0,0.0,Positive
lupa pasword kartu hilang atm pisik ganti,3,0.0,0.0,Neutral
kren,5,0.0,0.0,Positive
aneh daftar cuman hp login ulang tap layar hp,1,0.0,0.0,Negative
asu lahh video call akun tolong hapus data kecewa banget,1,0.0,0.0,Negative
eror notif uninstall,4,0.0,0.0,Positive
aman percaya,5,0.0,0.0,Positive
mantao gg,5,0.0,0.0,Positive
ngabisin kuota bot download,1,0.0,0.0,Negative
gila makan saldo nasabah akun blokir telpon lambat verif upgrade wa saldo jtan saldo,1,0.0,0.0,Negative
makan uang nasabah uang akun blokir suka hati alas aman telepon bbrp info akun buka login blokir komplin tb tb email akun blokir uang total jtan apas aman alas aman saldo jt blok saldo alas aman makan uang nasabah,1,0.0,0.75,Negative
job,5,0.7,0.6000000000000001,Positive
mudah transaksi ribet,5,0.5,0.5,Positive
mantap,5,0.0,0.0,Positive
buruk 500 rb kartu potong 40 rb potong kemrin paket rekomended kartu sumpah,1,1.0,0.5,Negative
mantul,5,0.0,0.0,Positive
bagus untung,5,0.0,0.0,Positive
maling ewalet hati hati malam akun dana bocor terima akun nama,1,0.0,0.0,Negative
prose registrasi mudah muas,5,0.0,0.0,Positive
mantap,5,0.0,0.0,Positive
bagus sayang telat masuk transaksi aneh nyata usaha sen online rugi,3,0.0,0.0,Neutral
mantap,4,0.5,0.5,Positive
customer service ribet ubah nomor hp kantor polisi mohon maaf kasih b1 terima kasih,1,0.5,1.0,Negative
gaje milik akun ribet autentikasi bener salah mulu udh gampang kalo masuk make muka kek ribet gaje,1,0.0,0.0,Negative
mantap,5,0.0,0.0,Positive
mantap pokok,5,0.0,0.0,Positive
bonus 10 000 beli minum pakai qris promo tgl juli 31 desember 2023 terima kasih,5,0.0,0.0,Positive
