userName,score,at,content
Pengguna Google,5,2023-12-07 04:23:44,Bagus aplikasi nya
Pengguna Google,1,2023-12-07 03:28:15,"Makin lelet aplikasinya. Ini di menu kantong, saya gak bisa pakai opsi pindahkan uang. Tolong segera diperbaiki"
Pengguna Google,5,2023-12-07 01:48:18,Mabtappzz
Pengguna Google,1,2023-12-07 01:23:48,Aplikasi busuk
Pengguna Google,5,2023-12-07 00:00:55,Ok mantap tap
Pengguna Google,1,2023-12-06 23:44:13,Taii.. kecewa dg admin ig. Katanya Migrasi dari Jago ke Jago syariah dapat 2 tiket. Halalfair. Taunya. Omong kosong. Wkwkw. Langsung Uninstal lah haha
Pengguna Google,5,2023-12-06 21:43:17,Ok
Pengguna Google,5,2023-12-06 20:27:20,Sangat membantu kaum cashless
Pengguna Google,1,2023-12-06 19:10:39,Sya tidak jadi meminjam disini dengan hormat jangan salah gunakan data saya baik Ktp maun data oribadi say trimakasih
Pengguna Google,1,2023-12-06 18:52:31,"SALDO 150RIBU RAIB DAN PIHAK BANKJAGO TIDAK BISA MEMBANTU APA²...KERJA CS CUMAN MODAL COPY PASTE DOANK...UDAH JANGAN ADA YG PAKAI APK INI...MENDING PAKE APK KEUANGAN LAINNYA SPT DANA,OVO,DLL... GAK LAGI² GW PAKE NIH APK OTW UNINSTALL"
Pengguna Google,5,2023-12-06 18:34:31,mantap
Pengguna Google,5,2023-12-06 18:27:19,ok bnget
Pengguna Google,5,2023-12-06 18:26:53,luar biasa 👍
Pengguna Google,5,2023-12-06 17:31:56,"Bank Jago memang Bank Digital terbaik, tanpa admin bulanan, free transfer ke bank atau ewallet. Terima kasih Bank Jago"
Pengguna Google,5,2023-12-06 16:36:57,"Aplikasi ini sangat bermanfaat, banyak promo dan bonus juga recommended deh..."
Pengguna Google,5,2023-12-06 16:36:18,Semoga berkah selalu ya
Pengguna Google,1,2023-12-06 16:06:29,Ini gimna sih udah selesaiin semua data diri tinggal ngambil selfie tiba² keluar sendiri terus
Pengguna Google,1,2023-12-06 15:46:48,Jangan download gak ada gunanya guys
Pengguna Google,1,2023-12-06 14:55:04,udah seminggu gangguan mulu dah gimana mau login ini
Pengguna Google,5,2023-12-06 12:31:11,pertahankan👏👏
Pengguna Google,5,2023-12-06 12:13:52,Mantap
Pengguna Google,5,2023-12-06 12:08:39,mantap
Pengguna Google,5,2023-12-06 12:04:04,"sangat membantu, terimakasih"
Pengguna Google,1,2023-12-06 11:34:46,Mending ovo
Pengguna Google,5,2023-12-06 11:33:24,dbest sih
Pengguna Google,5,2023-12-06 11:14:27,"bener bener ngebantu banget costumer care nya saat saya kesulitan di verifikasi 2 langkah saat login, terimakasih bank jago dan jagomin atas pelayanannya"
Pengguna Google,1,2023-12-06 11:05:24,Mau login aja susah kli .minta bantuan gak di respon Mulu . bantuan itu aja terus .gua udah coba berkali ² cara kalian tetap gak bisa
Pengguna Google,5,2023-12-06 11:03:33,sangat bagusssss
Pengguna Google,5,2023-12-06 10:11:03,"Keren sih ini aplikasi nya, gampang di pakai dan fiturnya sangat lengkap"
Pengguna Google,5,2023-12-06 09:41:44,Ok
Pengguna Google,3,2023-12-06 09:35:08,cukup baik
Pengguna Google,5,2023-12-06 08:59:06,mantap
Pengguna Google,5,2023-12-06 08:46:03,mantap
Pengguna Google,5,2023-12-06 07:48:01,Aplikasi bagus mudah dipahami
Pengguna Google,5,2023-12-06 07:23:04,Good
Pengguna Google,5,2023-12-06 06:53:39,"Aplikasi yang penuh inovasi, sangat efektif terlebih jika semua aplikasi yang terhubung dengan bank jago, semangat dan semakin besar"
Pengguna Google,1,2023-12-06 06:49:35,Akun di kunci. Aplikasi bank ga jelas
Pengguna Google,5,2023-12-06 06:19:59,sangat rekomen
Pengguna Google,5,2023-12-06 05:35:03,"Seperti namanya, bank ini sangat amanah dalam menjaga kepuasan pengguna. Dan saya sebagai pengguna aplikasi ini merasa puas karena aplikasi ini berbeda dari yang lain."
Pengguna Google,5,2023-12-06 05:21:41,"Alhamdulillah aman, keren sih ini, fiturnya lengkap, makin nyaman di pakai, karna gampang dipakainya, Mantap bank jago."
Pengguna Google,5,2023-12-06 05:10:19,Pokoknya josssss...sukese selalu jago
Pengguna Google,5,2023-12-06 05:05:42,Sanggat puas
Pengguna Google,1,2023-12-06 04:20:54,Mau login aja dipersulit anjeng
Pengguna Google,2,2023-12-06 04:17:24,"Mau ganti no hp aja susahnya minta ampun..pakek harus ngeprint surat pernyataan segala, mana ttd disuruh ngulang2 lg. Bank digital tapi berasa kayak bank manual. Bank digital yg lain gampang2 aja tuh, meskipun gampang tetap menjamin keamanan jg. Kalo bisa dipermudah jangan dipersulit donk."
Pengguna Google,5,2023-12-06 03:54:34,Usaha
Pengguna Google,5,2023-12-06 03:26:36,Nice you
Pengguna Google,1,2023-12-06 03:13:17,Baru sehari pakek udh gangguan gak jls banget
Pengguna Google,5,2023-12-06 02:48:32,Bank online terbaik dengan banyak fitur dan pastinya free admin tranfer
Pengguna Google,4,2023-12-06 02:17:09,"Saya tidak bisa masuk bank jago dg nomor,baru noku.yg lama hpnya hilang,bagaimana cara mendapatkan kembali akun bang jago dg no.baru dg KTP sama,sudah berulang kali daftar dg nomor baru,tapi balasannya no.ktp sudah terdaftar dg akun lain,apa ada cara untuk pulihkan kembali"
Pengguna Google,5,2023-12-06 01:55:32,Ok
Pengguna Google,5,2023-12-06 01:16:07,Bagus
Pengguna Google,1,2023-12-06 00:25:33,"RIBET!!!!' LUPA KATA SANDI, SETELAH BERHASIL DIUBAH, MALAH BANYAK PERTANYAAN MACAM-MACAM. MASA IYA KITA HARUS MENGINGAT SEMUA TRANSAKSI DI REKENING INI..????'"
Pengguna Google,1,2023-12-05 23:31:49,Susah diakses....
Pengguna Google,5,2023-12-05 23:05:13,Mantap jiwa
Pengguna Google,5,2023-12-05 21:53:36,Akun saya terkunci
Pengguna Google,2,2023-12-05 20:14:26,Pelayanan by wa buruk👎🏻
Pengguna Google,5,2023-12-05 18:48:32,Terbaik
Pengguna Google,1,2023-12-05 17:38:49,Aplikasi sampah gak bermutu udah daftar malah di tolak aplikasi sampah
Pengguna Google,5,2023-12-05 15:54:54,sangat di rekomendasikan.. layak apk ini untuk di aplikasikan 👍
Pengguna Google,5,2023-12-05 12:31:58,Aplikasinya sangat membantu saya untuk menabung dan menyimpan uang sesuai kegunaannya banyak kantong2 nya makasih
Pengguna Google,5,2023-12-05 12:21:02,Sejauh ini belum ada masalah
Pengguna Google,1,2023-12-05 11:56:24,"Laae#strr#1, j, ug😋😄🙏😂awq🤲🏆😄😍😍"
Pengguna Google,5,2023-12-05 11:17:18,Alhamdulillah aman
Pengguna Google,5,2023-12-05 11:16:37,Sangat bagus 😎👍
Pengguna Google,5,2023-12-05 10:45:07,bank ini sangat membantu
Pengguna Google,5,2023-12-05 10:43:18,mantap
Pengguna Google,1,2023-12-05 10:25:18,"Min kl no ponsel udah ga aktif lagi gimana cara terima number code nya, kasih lah pilihan lewat email jangan cuma lewat no ponsel min"
Pengguna Google,5,2023-12-05 10:23:23,Alhamdulilah ini aplikasi bagus bgt fiturnya banyak rekomendasi bgt si 🥰🥰
Pengguna Google,5,2023-12-05 09:41:10,sangat membantu
Pengguna Google,5,2023-12-05 09:07:50,good
Pengguna Google,2,2023-12-05 07:42:23,Saya sudah menyiapkan semua sampai batas butuh selfie saya sdh mengizinkan kamera tapi masih minta untuk di akses. Bagaimana itu
Pengguna Google,5,2023-12-05 06:34:59,Bank digital terbaik
Pengguna Google,5,2023-12-05 05:25:53,mudah digunakan
Pengguna Google,5,2023-12-05 04:44:22,mantap tawwa
Pengguna Google,1,2023-12-05 03:35:33,Kenapa sich akhir akhir ini saldo masuk nya lama.. bermasalah terus
Pengguna Google,5,2023-12-05 03:32:39,good
Pengguna Google,1,2023-12-05 02:54:28,Aplikasi jelek
Pengguna Google,5,2023-12-05 02:07:54,semakin mantap aja ne si JAGO makin cinta aja sama bank JAGO
Pengguna Google,5,2023-12-05 01:59:41,Ok deh
Pengguna Google,3,2023-12-05 01:55:26,Sya sdh lunas 3bln yg lalu di amaan saat liat slik kok jago msh nongol 2x malah gmn ini pdhl sdh lunas loh tp di slik msh muncul
Pengguna Google,5,2023-12-05 01:08:15,Terima kasing abang jago
Pengguna Google,1,2023-12-05 00:03:50,"Aplikasi ribet, mau ganti nomor yg hangus juga harus laporan ke kepolisisan"
Pengguna Google,5,2023-12-04 23:52:02,Kenapa aplikasi nya tdk bisa di dowlod dan TDK bisa di login
Pengguna Google,5,2023-12-04 22:44:16,Aplikasi yg sangat bermanfaat sekali untuk memilah investasi dan tabungan. Bisa pantau bibit di bank jago. Luvv
Pengguna Google,5,2023-12-04 22:13:30,Kerens sangat membantu
Pengguna Google,1,2023-12-04 20:19:33,"Baru 3 hari pakai, akun terblokir tanpa sebab! Masih ada saldo nya, dari email ke wa sampai telfon ke cs nya hanya memberikan jawaban template! Gak membantu. Nyesel pake bank jago ini!"
Pengguna Google,5,2023-12-04 18:46:47,nice
Pengguna Google,1,2023-12-04 18:31:51,Rumit nya mau login. Di perangkat baru. Seharus nya. Ga serumit ini. Yang penting tau email sama paswort nya tambah verifikasi lewat email terkait segitu juga cukup membuktikan yang login bukang orang lain. Ga harus jawab 4 perantanyaan. Namanya manusia pasti udah lupa. Kalo si hp yang lama udah ga ada. Kalo begini jadi bikin kesel nasabah.. ayo lah di perbaiki lagi jangan ke gini..
Pengguna Google,1,2023-12-04 16:56:05,Susahnya untuk login ulang
Pengguna Google,5,2023-12-04 16:44:03,cepaat
Pengguna Google,1,2023-12-04 16:36:46,"Uninstall saja, ikhlaskan saldo yang ada, perangkat belum terverifikasi, sedangkan daftar pakai HP yg sama, pake otp saja, ndak usah pake jawab pertanyaan ndak jelas"
Pengguna Google,5,2023-12-04 15:49:55,"Segala urusan makin mudah, serta banyak promo yang diberikan"
Pengguna Google,5,2023-12-04 14:30:37,"Keren, mudah dan banyak bonusnya. Mudah pemakaian dalam membantu saya memanage keuangan, tampilan menupun tidak susah dan mudah dimengerti. Mantap"
Pengguna Google,1,2023-12-04 12:36:47,Ga bisa login cok
Pengguna Google,1,2023-12-04 12:05:40,Sangat sulit sudah pilih tenor 1taun dn mau minjem di oper ke LG jadi sulit
Pengguna Google,5,2023-12-04 12:02:41,"MANTAP SIH, BISA TRANSFER GRATIS KE EWALLET / BANK, MESKIPUN ADA KUOTA/BATAS/LIMITNYA ~BANK JAGO TERBAIK"
Pengguna Google,5,2023-12-04 11:38:27,Mantap
Pengguna Google,5,2023-12-04 11:18:15,"Apk paling keren si menurut gw, buruan download bro"
Pengguna Google,5,2023-12-04 11:07:47,Aplikasi nya sangat bagus saya suka
Pengguna Google,5,2023-12-04 09:41:25,sejauh ini sangat membantu
Pengguna Google,5,2023-12-04 09:34:58,Mantap
Pengguna Google,1,2023-12-04 09:11:34,akun terblokir
Pengguna Google,1,2023-12-04 08:35:34,Maaf saya uninstal..
Pengguna Google,5,2023-12-04 08:08:51,Mantap nabung jadi mudah
Pengguna Google,5,2023-12-04 07:13:46,bagus banget. transfer gratis. aplikasi nya enak banget di pakai
Pengguna Google,3,2023-12-04 06:40:58,Ntahlah
Pengguna Google,5,2023-12-04 06:35:41,excellent
Pengguna Google,1,2023-12-04 06:24:32,"Saya mau login tapi Nomor hp sudah tidak dipakai karena hilang, Masa Aplikasi Digital Tidak menyediakan penggantian nomor hp, padahal selagi ada data pendukung lain harusnya bisa sprti aplikasi sebelah. payah 👎"
Pengguna Google,1,2023-12-04 06:16:25,"Ngak bisa login, di bilang ada gangguan, sudah 4 hari gangguan terus"
Pengguna Google,5,2023-12-04 06:05:07,Kualitas di tingkatkan lagi!
Pengguna Google,1,2023-12-04 05:51:12,Aplikasi buruk
Pengguna Google,4,2023-12-04 05:22:49,kenapa waktu selfie selesai langsung ke menu kembali sudah di lakukan 3 kali tetep saja balik ke menu kembali
Pengguna Google,1,2023-12-04 05:20:29,tiba2 ada transaksi 1 jt uang kluar.. padahal saya tidak melakukan transaksi. trus dichat via email gk dibales. via wa menunggu tiap hari telfn tetap aja menunggu.. sampe kapan menunggu???? harus nya kasih penjelasan ke nasabah??? bank apa ini
Pengguna Google,5,2023-12-04 03:54:53,"memudahkan banget punya Bank Jago, kirim² biaya nya free. dan prosesnya juga cepat banget. banyakin lg pilihan pengisian dana masuk ke bank Jago yg gratis, kerja sama dgn bank lain nya"
Pengguna Google,1,2023-12-04 03:50:33,Kuota gratis tau2 habis padahal jarang transfer
Pengguna Google,1,2023-12-04 02:23:22,"Halo, kenapa saldo shopeepay saya belum ter top up ya? Padahal saldo jago sudah berkurang, saya sudah chat di tanya jago dan tidak ada respon"
Pengguna Google,5,2023-12-04 02:17:57,transaksi cepat ..top up e wallet dan transfer grtis..ok ok
Pengguna Google,5,2023-12-04 00:31:08,transfer tanpa beaya admin
Pengguna Google,5,2023-12-03 23:20:20,Sudah berhasil dan sangat bagus 😎
Pengguna Google,4,2023-12-03 22:47:05,saya login karena sudah lama daftar. hp nya ke restar dan saya mau login lagi tapi di suruh verifikasi. kan saya lupaaaaaaaaa
Pengguna Google,5,2023-12-03 21:39:21,"Bank jago keamanan nya luar biasa, saya sangat setuju keamanan nya bank jago, saya sudah tiga kali ganti perangkat tapi tetap bisa di buka, asalkan kita tidak lupa pasword dan pin, yang komentar di atas banyak yang lucu😂,komen nya ada nggak bisa di buka, ada ini la ada itu la banyak😄 maka nya belajar dulu sebelum menggunakan aplikasi jago,terimakasih 🙏"
Pengguna Google,1,2023-12-03 20:28:10,"APK RIBET. SUDAH KIRIM EMAIL KELUHAN LOGIN SLOW RESPON BGT. SUDAH MASUKAN NIK, SANDI VERIFIKASI TETEP SAJA TIDAK BISA LOGIN DI PERANGKAT BARU. SURUH MASUKIN PILIHAN METODE YG MENYULITKAN SEKALI"
Pengguna Google,1,2023-12-03 18:34:18,"Bikin ribet ajah anjay, kaya ......"
Pengguna Google,5,2023-12-03 16:40:16,"Keren banget, cuma kadang ada pembayaran via vcc di reject"
Pengguna Google,5,2023-12-03 16:17:51,"mantap bang jago ini,,,d kasih bonus juga pertama kali yop up ewalet,,,mksh banyk yah"
Pengguna Google,3,2023-12-03 15:32:36,"Diperbaiki saat lupa password kasih opsi kirim otp ke email yang terdaftar juga ,jangan no hp aja otpnya,sulit sekali kalo pas no hp nya sudah tidak aktif,cuma ada opsi otp ke hp aja.harusnya otp nya dikirim jg ke email biar yg no hp nya sudah tidak aktif bisa recovery password."
Pengguna Google,5,2023-12-03 14:53:47,Nice
Pengguna Google,1,2023-12-03 13:14:15,Karena berhasil
Pengguna Google,5,2023-12-03 13:09:45,"Untuk keamanan akun sangat ok... msh bingung di pembagian kantong... tapi sejauh ini msh bisa di tangani... fiturnya lumayan....transfer antar bank gratis terbatas, kalah saing ma bank sebelah yg ngasi jatah 100x transaksi /bln..."
Pengguna Google,1,2023-12-03 12:53:25,Saya kecewa dengan aplikasi bank jago terkait kartu debit visik saya sudah hampir 1 bulan belum juga datang/tempat tujuan saya.👎🏼👎🏿
Pengguna Google,5,2023-12-03 11:52:24,semoga tidak ada kendala
Pengguna Google,4,2023-12-03 10:47:24,mantap
Pengguna Google,5,2023-12-03 09:57:41,kerennnn
Pengguna Google,5,2023-12-03 09:07:53,Best
Pengguna Google,5,2023-12-03 09:06:32,Dicoba dlu
Pengguna Google,5,2023-12-03 08:06:39,Keren sangat membantu kami
Pengguna Google,5,2023-12-03 07:11:39,sangat membantu sekali trimakasih
Pengguna Google,5,2023-12-03 05:25:51,top banget real time
Pengguna Google,1,2023-12-03 05:20:17,"Katanya ada gratis transfer, tapi setiap awal bulan itu gratisnya kok tdk bisa terpakai???"
Pengguna Google,1,2023-12-03 04:50:37,Apk aneh jangan di donwlot Siapa tau data kalian bisa di pake Buat pinjol Jangan di donwlot plsee
Pengguna Google,1,2023-12-03 04:47:21,Tolong danaku hilang lagi
Pengguna Google,5,2023-12-03 04:39:22,mantap
Pengguna Google,5,2023-12-03 04:22:47,Mantap
Pengguna Google,1,2023-12-03 04:13:03,"Mau login tiba2 suruh jawab pertanyaan, saya lupa pertanyaan apa, terus nelpon ke cs setiap 1 menit langsung mati sendiri, maksudnya gimana dah ga jelas banget, padahal pulsa masih banyak"
Pengguna Google,5,2023-12-03 04:02:42,"Dengan jujur saya memberikan bintang 5. terkait cs, aplikasi semua lancar. dan fitur aplikasi sangat wah"
Pengguna Google,1,2023-12-03 03:57:52,"Apasi ga bisa log in, servernya jelek amat gangguan mulu, benerin deh nanti kasih bintang tambahan"
Pengguna Google,1,2023-12-03 03:56:57,"Ga jelas, mau login dipersulit, bnyk pertanyaan ga jelas, kalo lupa gimana lah, tgl terakhir transaksi? Nominal terakhir? Nama dompet apalah gajelas mana ingat. Sekalian aja suruh masukin kode nuklir"
Pengguna Google,5,2023-12-03 03:21:39,Oke
Pengguna Google,3,2023-12-03 02:25:47,"Dapet Gratis transfer & top up 3x pas mau dipake masih kena fee transaksi 2,500 😪 benerin dong"
Pengguna Google,5,2023-12-03 01:29:35,nyaman
Pengguna Google,5,2023-12-03 01:27:21,Kasih lebih biar ada ke unggulannya buat user bank jago Tambahan jangan bikin ribet saat mau masuk aku gk jelas selalu salah semua sudah benar sandi dan Gmail nomor tlpon
Pengguna Google,1,2023-12-03 01:19:28,Gada tanggung jawab sma sklih ngeri misal nyah nyimpan duit gede d bnk jago sekalian penen ganti hp susah lagih tuk masuk lagih parah aman juga bnk Dana
Pengguna Google,5,2023-12-03 00:59:36,Lagi nyoba aplikasi jago eh ternyata seru seperti bank milik kita sendiri
Pengguna Google,5,2023-12-02 22:54:38,Mantap
Pengguna Google,5,2023-12-02 22:27:09,Baik
Pengguna Google,5,2023-12-02 22:06:56,sangat membantu
Pengguna Google,5,2023-12-02 19:48:13,"Sangat puas untuk digunakan, jarang Lemot, jaya Teruss. PT BANK JAGO TBK Mantap jaya"
Pengguna Google,1,2023-12-02 17:12:22,"jembut lah undang teman GK ada notif apa2, kalo sistem GK kaya seabank MH GK akan laku"
Pengguna Google,5,2023-12-02 14:48:51,Mau pinjam kok gak bisa bos
Pengguna Google,1,2023-12-02 13:22:53,Gak jelas
Pengguna Google,1,2023-12-02 12:53:34,"password bener, g bisa login. masukkan data buat ganti password ga bisa. ini maunya apa coba"
Pengguna Google,5,2023-12-02 12:45:09,Saya slalu siap buat jago
Pengguna Google,1,2023-12-02 12:25:21,"keamanan tidak terjamin, akun saya bisa di bobol orang lain, sangat amat mengecewakan.. tanggapn cs bank jago sangat tidak profesional...kecewa"
Pengguna Google,5,2023-12-02 12:09:29,mntap
Pengguna Google,5,2023-12-02 11:40:30,saya senang
Pengguna Google,5,2023-12-02 11:15:36,"Mantap aplikasi nya, nga nyesel"
Pengguna Google,5,2023-12-02 11:01:04,Mantap
Pengguna Google,4,2023-12-02 10:05:46,👍👍
Pengguna Google,5,2023-12-02 09:45:26,sangat bagus sekali
Pengguna Google,5,2023-12-02 09:03:08,Saya Belum pernah ada pengalsman meminjam modal usaha
Pengguna Google,5,2023-12-02 08:37:29,Sangat membantu
Pengguna Google,1,2023-12-02 07:46:35,mntap
Pengguna Google,5,2023-12-02 07:12:42,Ok
Pengguna Google,5,2023-12-02 06:20:11,sangat mudah
Pengguna Google,5,2023-12-02 05:39:17,Tolong di ACC pengajuan saya.terimakasih
Pengguna Google,5,2023-12-02 05:34:22,Bagus
Pengguna Google,5,2023-12-02 05:10:32,Puas
Pengguna Google,1,2023-12-02 05:10:08,ERORO MULU APLIKASI APAAN INI HARUS VERIFIKASI 2 LANGKAH HABIS GANTI HP TELPON CS PUTUS TERUS BIAYA MAHAL
Pengguna Google,5,2023-12-02 04:51:42,mantap aplikasinya buat sy kecepatan aplikasi sdh cukup menyenangkan nasabah
Pengguna Google,1,2023-12-02 04:20:15,TERLALU RIBET SAAT MINTA DIBANTU LOGIN KARNA NOMOR LAMA HILANG. GAK JADI PAKE AJA. HAPUS LANGSUNG!!
Pengguna Google,5,2023-12-02 03:36:02,"TAMBAHKAN METODE TARIK TUNAI PAKAI KARTU DIGITAL, TANPA KARTU!!! ITU AJA SIH YANG KURANG👍👍👍"
Pengguna Google,1,2023-12-02 03:17:13,"Ini gimana ya, saya belum pernah daftar dan downlod aplikasi jago, pas udh download dan isi e-ktp tapi tertulis nik sudah terdaftar, gimana sih? Tolong dong solusinya"
Pengguna Google,2,2023-12-02 02:57:34,udah 3 hari gangguan. uang mau di pakek gak bisa buat transaksi. apa bank jago sudah tidak bisa di gunakan
Pengguna Google,5,2023-12-02 02:21:16,MANTAP JIWA BOSKU SUKSES TERUS
Pengguna Google,5,2023-12-02 02:18:33,mantap
Pengguna Google,5,2023-12-02 02:12:44,Bank digital yang mantap
Pengguna Google,3,2023-12-02 01:15:31,keren
Pengguna Google,1,2023-12-02 00:35:15,Ini gimana si saya ko ga ngirim ksini jadi kekirim ksini ya
Pengguna Google,5,2023-12-02 00:13:31,Mantap
Pengguna Google,5,2023-12-02 00:08:28,siip....
Pengguna Google,1,2023-12-01 23:46:14,"Keamanannya sangat bagus, sampai-sampai pemilik akun gak bisa login👍"
Pengguna Google,5,2023-12-01 23:37:55,mantap
