reviewId,content,score,sentiment,clean_text
156e92bb-1e38-45ca-9c21-29b8e874feb6,Freeze saat ambil foto selfie di Android 13,3,negative,freeze saat ambil foto selfie di android
33d0226d-8458-4ce7-ac90-645f8976b08e,cakep,5,positive,cakep
9da1ba54-88d4-4b30-82a4-154c0524aed8,"Mau masuk aplikasinya susah, masuk by phone number tapi kode otp-nya ga masuk padahal nomornya udah bener Dan Masih aktif, ga ada alternating masuk misal kirim kode otp ke email atau magic link dsb... Payah!",2,negative,mau masuk aplikasinya susah masuk by phone number tapi kode otpnya ga masuk padahal nomornya udah bener dan masih aktif ga ada alternating masuk misal kirim kode otp ke email atau magic link dsb payah
24d08d91-f82d-4781-96b9-303168433b6b,"Manteb banget lah pokoknya, semoga maju terus Abank Jago",5,positive,manteb banget lah pokoknya semoga maju terus abank jago
b82c59dd-6d4e-4cd8-8471-23652c655dc0,puas bgt!,5,positive,puas bgt
bd960d1c-50ab-4e95-a845-6def39f23649,"Transaksi visa tiba tiba diblokir, alasannya karena gagal transaksi berkali kali, padahal hari ini blm ngelakuin transaksi sama sekali Gk rekomended banget pake ini bank 👎",1,negative,transaksi visa tiba tiba diblokir alasannya karena gagal transaksi berkali kali padahal hari ini blm ngelakuin transaksi sama sekali gk rekomended banget pake ini bank
b005c49a-f2de-4fbb-bfe2-8b53a2605fac,memuaskan. Alahmdulillah ga pernah ada masalah,5,positive,memuaskan alahmdulillah ga pernah ada masalah
4504127d-88ee-4348-bc49-66375036f33d,Good experiment,5,positive,good experiment
eb52740d-8626-4169-94eb-d3abcd3ed09f,bohong katanya dpat bonus,1,negative,bohong katanya dpat bonus
76dd4682-3266-47a3-bb62-c95c392f756e,transaksi kirim dana dr jam 12 malam sampai pagi pending,1,negative,transaksi kirim dana dr jam malam sampai pagi pending
6c66cd09-96bd-4e31-915d-b6ede4a68c88,lamaaaaa kalo urusan pending,3,negative,lamaaaaa kalo urusan pending
a587b310-6424-4de0-9287-968c6997ea62,Bank paling Jago sedunia,5,positive,bank paling jago sedunia
f572f3f0-2ead-40a2-9976-a8c8b8b3e4c0,Nice app,5,positive,nice app
cb8c0086-b9b7-44f8-9a52-bf279933a405,Kantong di jago membuat lebih mudah dalam mengelola keuangan. Fasilitas gratis Biaya admin ketika transfer pun menjadi nilai plus untuk bank jago 👍,5,positive,kantong di jago membuat lebih mudah dalam mengelola keuangan fasilitas gratis biaya admin ketika transfer pun menjadi nilai plus untuk bank jago
7901bb13-e379-46b8-a767-7f9b31c4e7bf,Best and simple,5,positive,best and simple
8f21bd26-9c46-4aea-9029-dceb3f728908,this bank is awesome,5,positive,this bank is awesome
08b54643-90a9-4d83-8659-39be0399db20,"Of course there are room for improvements, but 5% pa interests, free gopay topup, and free transfer fee to other banks are simply irresistible.",5,positive,of course there are room for improvements but pa interests free gopay topup and free transfer fee to other banks are simply irresistible
b2f17561-7d26-49bd-b471-e196ee54b31c,"Sebenarnya aplikasinya bagus2 aja sih, tapi entah mengapa csnya kaya gak niat kerja. Masalah sudah terselesaikan walau responnya lambat",4,positive,sebenarnya aplikasinya bagus aja sih tapi entah mengapa csnya kaya gak niat kerja masalah sudah terselesaikan walau responnya lambat
4dfc8caa-cbfb-472a-acc5-97a0c4235ef6,mantap,5,positive,mantap
fa7e1a9f-7e66-4b05-93dc-2b4da40dcae0,"I can divide my money into different pockets. That's great! However when I start to divide them into the pocket, the app will become slow. I need to restart and kill the app when I try to distribute my money into the pocket :(",2,negative,i can divide my money into different pockets thats great however when i start to divide them into the pocket the app will become slow i need to restart and kill the app when i try to distribute my money into the pocket
09a455f5-21d3-4bd4-8d31-b6b737c034df,"penarikan dari marketplace 2900 terlalu mahal, kadamg jika gagal penarikan juga masih tetap terpotong. trus kalau di transfer ke rekening juga bayar lagi. klo ada alternatif bank lain mungkin akan pindah",3,negative,penarikan dari marketplace terlalu mahal kadamg jika gagal penarikan juga masih tetap terpotong trus kalau di transfer ke rekening juga bayar lagi klo ada alternatif bank lain mungkin akan pindah
9834759e-44fb-4e1d-83c4-74f16960fc78,"Amazing App, thank you",5,positive,amazing app thank you
6b19e637-d6d9-471e-a82c-2ea1ca4cc609,Bank paling the best. Saya memiliki pembayaran gagal tapi saldo tersedot tetapi langsung dibantu sampai saldo kembali lagi. Terimakasih telah hadir bank jago🙏,5,positive,bank paling the best saya memiliki pembayaran gagal tapi saldo tersedot tetapi langsung dibantu sampai saldo kembali lagi terimakasih telah hadir bank jago
50fcdf05-4ba4-4c41-a658-e941990cbc4d,Kak Jaenudin sangat membantu dibanding yang lain.. good job..,5,positive,kak jaenudin sangat membantu dibanding yang lain good job
67ef547b-d42e-4090-bb2a-26cc8f92bfc2,Nice experience,5,positive,nice experience
fea94bd5-e580-4f7c-a34b-1e4c0f1520f0,aplikasi nya bagus. cepat dan sangat mudah,5,positive,aplikasi nya bagus cepat dan sangat mudah
cc33fe69-54bd-45b7-9d0d-adef723d9eed,So far so good,5,positive,so far so good
af0e3c58-82f5-4aae-9daf-1d9a0e3018f4,Keren,5,positive,keren
42dfaca4-2bfa-4a89-bb97-f414695703bf,Fast. Simple. Convenient.,5,positive,fast simple convenient
49d1055f-97e0-45b6-96f1-d4aa8e698856,aplikasinya enak dipakai,5,positive,aplikasinya enak dipakai
4dcec4c1-524d-4657-a8c3-865decec0859,mantuo,5,positive,mantuo
437844c7-8227-450b-888f-a1842b721822,"Beberapa hari lalu saya ada masalah dengan penerimaan transfer, saya menghubungi Tanya Jago dan sangat fast response. Ternyata yg ada kesalahan dari bank pengirim bukan Bank Jagonya. Saya sangat merekomendasikan Bank Jago. Terima kasih, sukses selalu!",5,positive,beberapa hari lalu saya ada masalah dengan penerimaan transfer saya menghubungi tanya jago dan sangat fast response ternyata yg ada kesalahan dari bank pengirim bukan bank jagonya saya sangat merekomendasikan bank jago terima kasih sukses selalu
199c9ccf-c6d3-4765-a430-14b2bc53bedb,"Easy to use,.",5,positive,easy to use
2f6f5655-6e94-4b40-ac8a-5cd982dc67e2,easy use... great app...,5,positive,easy use great app
d147aa5e-b505-4504-a22a-f5f834190b7f,good,5,positive,good
8604ad58-04e2-45a6-95f4-fc3dfdae83bd,mudah digunakan,5,positive,mudah digunakan
adeb26a5-291e-4e6d-922d-522f46af4ca3,best banking app,5,positive,best banking app
6a4cd773-5cd4-4d76-98c1-16b460095f4d,best!,5,positive,best
660cf487-1cb3-445c-8987-01fc51d4fd2f,masih sering tidak stabil,4,positive,masih sering tidak stabil
e3a14e2b-4cfd-4dab-8153-ce537a688f8b,"Desain interface aplikasinya sangat bangus, sangat nyaman untuk dipandang.",5,positive,desain interface aplikasinya sangat bangus sangat nyaman untuk dipandang
7ec762ea-5e22-4eff-b054-24d808004388,Bermanfaat banget buat keuangan keluarga bersama,5,positive,bermanfaat banget buat keuangan keluarga bersama
07303a2e-108a-4077-93de-aa0bbe6e7feb,Aplikasi Finansial Terbaik,5,positive,aplikasi finansial terbaik
58e77a93-cdc6-4e4d-9f6a-b658bc48a107,bank cocok untuk anak muda.,5,positive,bank cocok untuk anak muda
dc3e5cc8-18ec-4ee4-9aeb-7e829c714447,"OVO and ShopeePay top-ups are totally not free!There's still top-up fees reduced from your total top-up amount, HOWEVER Jago is still claiming that it's free. FURTHERMORE even though there's a top-up fee, Jago ALSO REDUCED your ""Free Transfer & Top-up"" quotas i.e. if you have 50 free transfer quotas from Gold Level, then if you top-up OVO for 5 times you'd get only 45 free transfer quotas left. All that with 7.500 worth of your money gone for top-up fees (5 x 1.500). Pls fix, Flip is free unli",1,negative,ovo and shopeepay topups are totally not freetheres still topup fees reduced from your total topup amount however jago is still claiming that its free furthermore even though theres a topup fee jago also reduced your free transfer topup quotas ie if you have free transfer quotas from gold level then if you topup ovo for times youd get only free transfer quotas left all that with worth of your money gone for topup fees x pls fix flip is free unli
7c3af68f-7698-4c63-8b29-ca857ad3338e,sayang belum bisa transaksi QR 🥲,5,positive,sayang belum bisa transaksi qr
72ecf4e0-af8d-4d35-ae19-542d9326ce5d,force close gais di realme c31 tolong di fix in donk,1,negative,force close gais di realme c tolong di fix in donk
b5aac4f3-7546-4f7c-b73e-ad862741affd,"So far I enjoyed use it, I can post my money as I want . And getting cashback .. Yuhuuuuuu",5,positive,so far i enjoyed use it i can post my money as i want and getting cashback yuhuuuuuu
3e4d3fe6-0d86-42fb-8d4c-b6690a1cc37e,mempermudah transaksi bebas admin,5,positive,mempermudah transaksi bebas admin
3c0321de-185b-4d2d-94c2-d4bd67459cb0,oke,5,positive,oke
5a9c31fa-a2a8-45c3-916a-ecd9a1933752,UI & UX terbaik sejauh ini Tapi mulai 2023 ini kok jadi sering bgt gagal transaksi ya? Yg lebih parah topup emoney berhasil tp salo emoney ga nambah,1,negative,ui ux terbaik sejauh ini tapi mulai ini kok jadi sering bgt gagal transaksi ya yg lebih parah topup emoney berhasil tp salo emoney ga nambah
a430ef6b-b50c-4ee7-8b62-0f74391d927c,pengalaman menarik ketika memiliki bank digital Jago ini. Memudahkan dalam bertransaksi dan banyak fitur yang dapat membantu,5,positive,pengalaman menarik ketika memiliki bank digital jago ini memudahkan dalam bertransaksi dan banyak fitur yang dapat membantu
b35efebf-8898-4beb-946e-a4eb93c080e8,"baru tahu pakai bank jago ternyata sebagus itu, banyak fitur menarik dan manajemen keuangan jadi sangat terbantu, semoga bank jago bisa terus berkembang ya, dan cashback bisa lebih sering dan lebih banyak",5,positive,baru tahu pakai bank jago ternyata sebagus itu banyak fitur menarik dan manajemen keuangan jadi sangat terbantu semoga bank jago bisa terus berkembang ya dan cashback bisa lebih sering dan lebih banyak
2a24706c-c29a-4b89-935f-f32c8cda1f3c,bisa kelola anggaran dengan banyak kantong,5,positive,bisa kelola anggaran dengan banyak kantong
6c8d478c-f2ad-448e-9327-8fc288e70518,Great application. Easy and fast for all transactions,5,positive,great application easy and fast for all transactions
8923cc2e-fb11-40fb-84eb-72768322b7ce,Perbankan begitu mudah dan aman..,5,positive,perbankan begitu mudah dan aman
9454287e-56d7-4451-b7e8-de81e931b69b,Best digital bank....gak ribet banyak fitur.. tambahin bisa top up pake VA dunk biar gak kena biaya,5,positive,best digital bankgak ribet banyak fitur tambahin bisa top up pake va dunk biar gak kena biaya
f36e2d8f-fc77-48bc-87a4-c8329212db41,Kenapa ini promo bunga interest 7% cuma bulan kemarin bukannya selama 3 bulan? Dan cairnya tgl 1 tiap bulan?,1,negative,kenapa ini promo bunga interest cuma bulan kemarin bukannya selama bulan dan cairnya tgl tiap bulan
ccfaa68e-566c-48d6-8f1a-31c2a67078f9,Sejauh ini.... Jago sudah sangat membantu. Haturnuhun.,5,positive,sejauh ini jago sudah sangat membantu haturnuhun
b1347523-2800-4c52-b43c-0891c06cd369,Nice,5,positive,nice
9eb2724d-da61-4c11-b447-9efe9a6785f6,Aplikasi yg sangat bagus untuk kita mengatur tabungan kitaaa,5,positive,aplikasi yg sangat bagus untuk kita mengatur tabungan kitaaa
5840795f-ff39-408c-a292-0a1649b00b37,Enak banget utk ngatur dan monitoring uang keluar masuk,5,positive,enak banget utk ngatur dan monitoring uang keluar masuk
c7b0f71e-2185-4758-97e8-8254455df80e,"This app is easy to use, offers so many benefit such as free transfer and free topup to GoTo environment like Gopay and Bibit. It's just need to give a chance to convert from Syariah to regular maybe once in a year or half so that for those who accidentally convert their regular to Syariah can revert it to regular again. But overall I'm loving this app and use this bank as my main spending source!",5,positive,this app is easy to use offers so many benefit such as free transfer and free topup to goto environment like gopay and bibit its just need to give a chance to convert from syariah to regular maybe once in a year or half so that for those who accidentally convert their regular to syariah can revert it to regular again but overall im loving this app and use this bank as my main spending source
38a43eba-49e8-4410-9e20-c045fcdc3c61,"There was a problem like it didn't update my balance information in real time that made me worried I lost my money. Sometimes it takes almost half the day to do transaction to other bank account. But so far I enjoy using it. Hope you'll do better in the future, keep it up. 💪🏻",4,positive,there was a problem like it didnt update my balance information in real time that made me worried i lost my money sometimes it takes almost half the day to do transaction to other bank account but so far i enjoy using it hope youll do better in the future keep it up
88cddda6-efe8-4cb2-a2b0-375ef0f1f118,Keren sangat membantu transaksi saya,5,positive,keren sangat membantu transaksi saya
87158e0e-de0a-4817-9d7c-06ba1ed551fb,Saya senang menabung di Jago 😁,5,positive,saya senang menabung di jago
4c645dc7-b26d-455c-bb81-081a756a0546,Kece,5,positive,kece
d66c9071-cfb8-4472-8a76-25238e248125,"So far so good. Aman jaya, tidak ada kendala.",5,positive,so far so good aman jaya tidak ada kendala
18f438b2-8756-4c86-a66c-07bc5f64f0ca,sangat mudah digunakan,5,positive,sangat mudah digunakan
38c39190-2072-44a1-b41e-b406ab6ed9aa,User Friendly Apps... 👍👍👍,5,positive,user friendly apps
b99d7da0-1029-4b32-ba96-116d778cfef4,"UI/UX arguably one of the best, the pocket system great to manage ur finance, the deposito sharia is just few tap away. The problem is, when I reach platinum member, I cant see the benefit detail, It just plain blank page Update : Jago customer service just called me to let me know that they will fix the bug in next update. They could just ask more detail via email, but they called me instead, To think they would called and make sure nothing wrong with my account is mind blowing. Good Job",5,positive,uiux arguably one of the best the pocket system great to manage ur finance the deposito sharia is just few tap away the problem is when i reach platinum member i cant see the benefit detail it just plain blank page update jago customer service just called me to let me know that they will fix the bug in next update they could just ask more detail via email but they called me instead to think they would called and make sure nothing wrong with my account is mind blowing good job
7beca753-d33c-4e62-95d6-16ecc3a25785,unik dgn adanya fitur kantong,5,positive,unik dgn adanya fitur kantong
37ef92c2-fbc4-44af-9052-58adb13f4bd5,Great app !!! easy to use 👍,5,positive,great app easy to use
a75c74fb-7639-45d1-bef7-21100367bcd2,nice,5,positive,nice
5c72db48-f046-4ef5-a86a-f2321ef5508f,Best digital bank in Indonesia,5,positive,best digital bank in indonesia
5fb569bd-4264-4198-aa19-eb99647216ff,syip,5,positive,syip
7387647a-a6f3-4453-90f1-0827b34f02fe,great,5,positive,great
17b768dd-af63-4fe1-b9bc-add65679c617,good app,5,positive,good app
3ab7e80e-6d78-4aed-80e2-d12964dcf959,Bagus,5,positive,bagus
890679d8-e53b-4556-81b8-62bf0939bc9f,"transaksi cepat, mudah dan gratis",5,positive,transaksi cepat mudah dan gratis
e563294c-fef8-4fcc-b700-a841afa279a9,Good aplication and friendly user,5,positive,good aplication and friendly user
